quarter,saron_libor_splice,true_snb_rate,forward_rate,log_cpi,log_inflation_diff,yoy_inf,lag_rate,log_gdp,gdp_gap,12m_interest_forecast,inf_gap
2010 Q3,NA,0.17166666666666666,1.9366738203191607,464.13093142698403,-1.198537299865876,0.38282492965748816,0.15527666666666667,11.94962893904585,-0.1203539171589193,72.2571428571429,-0.6171750703425118
2010 Q4,NA,0.17,2.1352135895174484,464.49671454948,1.4631324899838205,0.39537566820841974,0.17166666666666666,11.958672038671102,0.3971591045303958,62.2368421052632,-0.6046243317915803
2011 Q1,NA,0.17333333333333334,2.4912957249815086,464.9044948475134,1.6311211921337332,0.5051749702364994,0.17,11.960695219599726,0.213596043471761,90.133333335,-0.4948250297635006
2011 Q2,NA,0.17861,2.5789753591132225,464.85676990828495,-0.19089975691386485,0.4262041563344532,0.17333333333333334,11.968683545690153,0.6264147526450938,96.6031746047619,-0.5737958436655468
2011 Q3,NA,0.06777666666666667,1.8182333145173517,464.4408158590142,-1.6638161970828236,0.3098844320302163,0.17861,11.96360744972617,-0.2685235199610214,33.6052631578947,-0.6901155679697837
2011 Q4,NA,0.04889,1.532354891349108,464.09735077672167,-1.3738603291702844,-0.3993637727583099,0.06777666666666667,11.966382202112298,-0.3812652735053746,26.2348484863636,-1.39936377275831
2012 Q1,NA,0.08889,1.2906854228670328,464.0476005261129,-0.1990010024350397,-0.8568943214005031,0.04889,11.969337088178122,-0.4802876874399238,21.6555555533333,-1.8568943214005031
2012 Q2,NA,0.09872333333333333,1.2361309157216929,463.8900803329517,-0.6300807726447033,-0.9666895753332128,0.08889,11.970201315342127,-0.793837441531041,21.5356209176471,-1.9666895753332128
2012 Q3,NA,0.049999999999999996,1.172857762477849,463.8365119994265,-0.21427333410102278,-0.6043038595877626,0.09872333333333333,11.977216712512494,-0.49859888677072006,25.107017542105297,-1.6043038595877626
2012 Q4,NA,0.024666666666666667,1.1140219180326407,463.7298412515558,-0.4266829914826076,-0.36750952516584334,0.049999999999999996,11.980104599325092,-0.6228111529811737,13.745,-1.3675095251658433
2013 Q1,NA,0.022,1.3097486991336282,463.7091815217156,-0.08263891936088896,-0.33841900439730566,0.024666666666666667,11.98538354907224,-0.5146763800353197,11.4141578947368,-1.3384190043973057
2013 Q2,NA,0.018333333333333333,1.4146102691112419,463.52000940812627,-0.7566884543571462,-0.37007092482541637,0.022,11.992370638558945,-0.24215709956699616,10.9714285714286,-1.3700709248254164
2013 Q3,NA,0.01933333333333333,1.8438682105706834,463.73113086427685,0.8444858246022591,-0.1053811351495959,0.018333333333333333,11.999279382387607,0.01674960926715814,16.3305442190476,-1.105381135149596
