date,saron,3m_libor,5y_bond,10y_bond,reer_eu_ppi,cpi,unemployment,employment,gdp,5y_unemp_forecast,5y_cpi_forecast,3m_interest_forecast,12m_interest_forecast,ex_av,ex_eom,ppi_eur,ppi_ch,Date,policy_rate
Jan 2021,-0.725018,-0.7614,-0.686,-0.454,111.0129,102.732328243356,3.41292685847621,NA,182265.432639497,2.91970239541628,1.257584,-0.736611409636364,-0.660070736272727,1.07931,1.07766,91.565025727582,100.1512,2021-01,-0.75
Feb 2021,-0.725267,-0.7456,-0.568,-0.229,109.4181,102.612869165735,3.44148136774668,NA,NA,NA,NA,NA,NA,1.08554,1.09633,92.0259868299353,99.8183,2021-02,-0.75
Mär 2021,-0.72334,-0.754,-0.606,-0.267,106.3434,102.715764903715,3.29650846317835,NA,NA,NA,NA,NA,NA,1.10624,1.10646,93.3261078297902,100.1823,2021-03,-0.75
Apr 2021,-0.725071,-0.7458,-0.571,-0.21,105.6564,102.886489835906,3.27807044243777,NA,186961.315669317,2.75364561702733,1.09556635842857,-0.738978961214286,-0.731938754571429,1.10326,1.10003,94.8768300657523,100.7686,2021-04,-0.75
Mai 2021,-0.725578,-0.7436,-0.532,-0.134,105.469,102.9441126322,3.20048161276291,NA,NA,NA,NA,NA,NA,1.09679,1.09774,96.2678468547801,101.2939,2021-05,-0.75
Jun 2021,-0.722566,-0.7536,-0.555,-0.2,104.971,102.997036286592,3.07886721995995,NA,NA,NA,NA,NA,NA,1.09398,1.09701,97.4680868291597,101.5393,2021-06,-0.75
Jul 2021,-0.721564,-0.7594,-0.665,-0.373,104.5885,103.18001281302,2.97007407807492,NA,190705.735670624,2.70909139589937,0.843,-0.739,-0.709,1.0854,1.07739,99.5227565891702,101.8651,2021-07,-0.75
Aug 2021,-0.72305,-0.7704,-0.633,-0.347,105.1629,103.393016683729,2.83118035621204,NA,NA,NA,NA,NA,NA,1.07602,1.08102,100.497942177189,102.3988,2021-08,-0.75
Sep 2021,-0.672877,-0.7624,-0.494,-0.166,102.7669,103.593500563271,2.75030998819147,NA,NA,NA,NA,NA,NA,1.08595,1.08444,102.660869988178,102.5347,2021-09,-0.75
Okt 2021,-0.693678,-0.7708,-0.297,-0.046,101.4303,103.934795287458,2.6082903310799,NA,192639.156600435,2.45517706688668,0.82022625,-0.7268328734375,-0.6606444921875,1.07137,1.06223,108.275457264615,102.9648,2021-10,-0.75
Nov 2021,-0.680889,-0.7836,-0.52,-0.234,102.3146,104.20278513226,2.51085525785406,NA,NA,NA,NA,NA,NA,1.05217,1.04336,110.148986124491,103.1344,2021-11,-0.75
Dez 2021,-0.68483,-0.753,-0.4,-0.127,101.4418,104.313482914455,2.41357195140766,NA,NA,NA,NA,NA,NA,1.04078,1.03391,113.29792604617,103.1454,2021-12,-0.75
Jan 2022,-0.696923,NA,-0.225,0.045,98.9633,104.470203166805,2.42291498988331,NA,193071.78599829,2.43152857985379,0.989729375,-0.692666666666667,-0.418,1.04018,1.0413,120.152153495878,103.6207,2022-01,-0.75
Feb 2022,-0.698075,NA,-0.047,0.263,97.4484,104.753632647643,2.35039553074182,NA,NA,NA,NA,NA,NA,1.04611,1.03138,121.269664721378,103.7352,2022-02,-0.75
Mär 2022,-0.701726,NA,0.313,0.677,95.7549,105.139501422019,2.30127113819442,NA,NA,NA,NA,NA,NA,1.02458,1.02939,127.946616716157,104.2978,2022-03,-0.75
Apr 2022,-0.701592,NA,0.431,0.824,94.8576,105.522742916178,2.2791170858527,NA,194422.470836685,2.41679186084436,1.08888888888889,-0.508,0.152,1.02172,1.02399,130.341525098672,105.3183,2022-04,-0.75
Mai 2022,-0.692302,NA,0.353,0.779,92.6353,105.973354609425,2.19856805229721,NA,NA,NA,NA,NA,NA,1.03591,1.03112,131.388336743101,105.755,2022-05,-0.75
Jun 2022,-0.195447,NA,0.633,1.149,92.7219,106.419426797014,2.17472843711886,NA,NA,NA,NA,NA,NA,1.02495,0.9978,133.079971830895,105.9708,2022-06,-0.25
Jul 2022,-0.18865,NA,0.148,0.52,94.3829,106.676847146712,2.16152010742087,NA,195392.508386572,2.44873384571866,1.25,0.681,1.13,0.98765,0.97365,137.513206139608,106.0524,2022-07,-0.25
Aug 2022,-0.200623,NA,0.66,0.786,94.0268,106.903915981964,2.12358659150468,NA,NA,NA,NA,NA,NA,0.96899,0.97534,143.130680411415,106.2944,2022-08,-0.25
Sep 2022,0.43653,NA,0.932,1.163,93.8869,106.959944954176,2.04544255884393,NA,NA,NA,NA,NA,NA,0.96419,0.96029,145.184243512046,106.3959,2022-09,0.5
Okt 2022,0.470718,NA,0.812,1.12,93.8987,107.122255169402,2.00151300206249,NA,195772.759738098,2.49950316885082,0.941295333333333,0.964729034357143,1.33066666666667,0.97899,0.9936,141.737391764773,106.5158,2022-10,0.5
Nov 2022,0.459251,NA,0.95,1.055,94.2302,107.308499535143,2.01003161152829,NA,NA,NA,NA,NA,NA,0.9843,0.98477,140.779786480334,106.0091,2022-11,0.5
Dez 2022,0.942118,NA,1.424,1.565,93.4826,107.356649428987,1.91875154966425,NA,NA,NA,NA,NA,NA,0.98654,0.98386,142.514012222892,105.8261,2022-12,1
Jan 2023,0.946142,NA,1.105,1.257,94.2858,107.845665377775,1.83133824427467,NA,197005.898170852,2.29765112803813,1.125,1.52666666666667,1.80583333333333,0.99615,1.0037,137.367391555664,106.5454,2023-01,1
Feb 2023,0.937929,NA,1.345,1.446,95.3709,108.213410562039,1.85902033073791,NA,NA,NA,NA,NA,NA,0.99045,0.99482,136.275709498628,106.8121,2023-02,1
Mär 2023,1.418617,NA,1.166,1.227,95.9784,108.219064202909,1.90594042442877,NA,NA,NA,NA,NA,NA,0.99051,0.99775,134.831205706415,107.0864,2023-03,1.5
Apr 2023,1.419656,NA,0.98,1.08,97.8425,108.198887403832,1.88163250348039,NA,196315.914202095,2.2688898941272,1.21666666666667,1.76285714285714,1.75571428571429,0.98479,0.98448,130.485668065677,107.3551,2023-04,1.5
Mai 2023,1.441883,NA,0.775,0.848,99.8811,108.249701132442,1.99876684847364,NA,NA,NA,NA,NA,NA,0.97533,0.97154,128.33918422891,107.8324,2023-05,1.5
Jun 2023,1.706544,NA,1.009,0.966,100.2958,108.280394795633,1.97267045722201,NA,NA,NA,NA,NA,NA,0.97602,0.97665,127.59569096498,107.8241,2023-06,1.75
Jul 2023,1.702332,NA,0.997,0.979,102.2757,108.377080486111,2.05634023251899,NA,197186.986783887,2.34509487848036,1.27,1.88222222222222,1.92111111111111,0.9661,0.96064,126.536266069695,107.8143,2023-07,1.75
Aug 2023,1.705343,NA,0.961,0.952,102.2893,108.56850185796,2.01813163978778,NA,NA,NA,NA,NA,NA,0.95835,0.95822,127.319096330649,107.3552,2023-08,1.75
Sep 2023,1.714893,NA,1.071,1.087,101.6918,108.776027759,2.04146655049477,NA,NA,NA,NA,NA,NA,0.95969,0.96523,127.824886173547,107.3216,2023-09,1.75
Okt 2023,1.704967,NA,0.952,1.046,102.3599,108.933088370371,2.094712044888,NA,197877.352187331,2.35192129851145,1.10909090909091,1.71454545454545,1.48181818181818,0.95518,0.9617,128.177900760014,107.378,2023-10,1.75
Nov 2023,1.701526,NA,0.843,0.822,101.7221,108.965795785052,2.10958153084461,NA,NA,NA,NA,NA,NA,0.96324,0.95577,127.383845017095,106.6055,2023-11,1.75
Dez 2023,1.695237,NA,0.714,0.656,103.9973,109.125275103379,2.12168968117177,NA,NA,NA,NA,NA,NA,0.94415,0.92809,126.692264750888,106.3882,2023-12,1.75
Jan 2024,1.698236,NA,0.781,0.83,105.5174,109.301485664342,2.1360909377042,NA,197711.12883272,2.35826582129777,1.01,1.572,1.167,0.93645,0.93392,125.083386758016,106.3956,2024-01,1.75
Feb 2024,1.697838,NA,0.841,0.828,104.8282,109.398354847685,2.1647661460226,NA,NA,NA,NA,NA,NA,0.946,0.95274,123.602585461801,106.4737,2024-02,1.75
Mär 2024,1.464207,NA,0.691,0.639,102.8758,109.427019409462,2.209309333474,NA,NA,NA,NA,NA,NA,0.96527,0.97652,123.233952521907,106.5606,2024-03,1.5
Apr 2024,1.444518,NA,0.751,0.693,102.0098,109.610153655024,2.28268679974897,NA,199302.936675236,2.47718791261293,1.11666666666667,1.31727272727273,1.13545454545455,0.97598,0.9772,122.877454591959,106.9767,2024-04,1.5
Mai 2024,1.450122,NA,0.994,0.915,100.6341,109.751469691088,2.30010756923681,NA,NA,NA,NA,NA,NA,0.9828,0.98163,123.125668096726,106.4397,2024-05,1.5
Jun 2024,1.215794,NA,0.587,0.559,102.8199,109.703577907747,2.37109493647045,NA,NA,NA,NA,NA,NA,0.9619,0.96241,123.393620790051,106.5265,2024-06,1.25
Jul 2024,1.21096,NA,0.466,0.45,102.214,109.711339621841,2.45458679126367,NA,199822.822189602,2.5111934998775,1.15384615384615,0.9525,0.8325,0.96782,0.95381,124.036698299362,106.5208,2024-07,1.25
Aug 2024,1.217226,NA,0.438,0.451,105.3028,109.71644002101,2.51456528659246,NA,NA,NA,NA,NA,NA,0.94494,0.94005,124.620089002511,107.1241,2024-08,1.25
Sep 2024,0.957401,NA,0.342,0.41,106.2328,109.663958431905,2.5385695776489,NA,NA,NA,NA,NA,NA,0.94101,0.94483,123.658639665244,107.1228,2024-09,1
Okt 2024,0.949059,NA,0.336,0.451,105.8812,109.667590158038,2.5895537507203,NA,200762.734941139,2.77588965289752,1.02384615384615,0.583076923076923,0.352307692307692,0.93867,0.94023,124.024931150804,106.8077,2024-10,1
Nov 2024,0.942743,NA,0.15,0.289,104.9714,109.767847962842,2.61035635197794,NA,NA,NA,NA,NA,NA,0.9354,0.93031,125.970084913771,106.2314,2024-11,1
Dez 2024,0.451195,NA,0.121,0.317,104.5893,109.80967042301,2.62396617171437,NA,NA,NA,NA,NA,NA,0.93383,0.94185,126.787476093738,106.2843,2024-12,0.5
Jan 2025,0.430306,NA,0.218,0.383,103.4144,109.760068862996,2.6382732819385,NA,202529.080567779,2.81121174819988,1.05,0.275,0.195833333333333,0.94162,0.94563,127.463644671832,106.3604,2025-01,0.5
Feb 2025,0.428856,NA,0.255,0.396,103.4075,109.765964322863,2.66792618024672,NA,NA,NA,NA,NA,NA,0.94114,0.93762,127.743213724525,106.6917,2025-02,0.5
Mär 2025,0.206315,NA,0.279,0.514,102.9128,109.759840764087,2.71080728892986,NA,NA,NA,NA,NA,NA,0.95488,0.95353,126.002059862985,106.8312,2025-03,0.25
Apr 2025,0.197924,NA,0.054,0.326,106.1328,109.720501696228,2.78294315678279,NA,202834.225656088,2.76615409746679,1.02,-0.105333333333333,-0.0893333333333333,0.93799,0.93879,123.979994165644,107.0298,2025-04,0.25
Mai 2025,0.207065,NA,-0.067,0.259,NA,109.66804586499,2.80100017062762,NA,NA,NA,NA,NA,NA,0.93578,0.93326,123.736914212199,106.8313,2025-05,0.25
Jun 2025,-0.031727,NA,0.106,0.41,NA,109.785004087529,2.86988592305859,NA,NA,NA,NA,NA,NA,0.93766,0.93546,124.488751484087,106.8396,2025-06,0
Jul 2025,-0.0327,NA,0.078,0.378,NA,109.902130274892,2.85450070371293,NA,201992.636722233,2.8374949346145,0.972727272727273,-9.0909090909091e-4,-0.0236363636363636,0.93245,0.93053,124.527880347473,106.5177,2025-07,0
Aug 2025,-0.06214,NA,NA,NA,NA,109.869251112166,2.9127989870085,NA,NA,NA,NA,NA,NA,0.93875,0.93482,124.028763128821,105.7038,2025-08,0
Sep 2025,-0.045082,NA,NA,NA,NA,109.87589370052,2.9369539555097,NA,NA,NA,NA,NA,NA,0.93483,0.9359,123.771251977246,105.6636,2025-09,0
Okt 2025,-0.049317,NA,NA,NA,NA,109.795855599518,2.98656404829418,NA,202449.837691272,2.79041649748614,0.927272727272727,-0.02,-0.07,0.92857,0.92781,123.552775955154,105.4663,2025-10,0
Nov 2025,-0.053351,NA,NA,NA,NA,109.802552695541,2.91136825064581,NA,NA,NA,NA,NA,NA,0.92887,0.93303,124.387183790205,104.948,2025-11,0
Dez 2025,-0.079228,NA,NA,NA,NA,109.875660985671,2.92537981324481,NA,NA,NA,NA,NA,NA,0.93313,0.9311,124.30772247366,104.8831,2025-12,0
Jan 2026,-0.074428,NA,NA,NA,NA,109.851645702993,2.96716385915757,NA,203331.517668815,2.92191687995894,0.9,-0.0235714285714286,-0.015,0.92732,0.91637,124.887663703012,104.7247,2026-01,0
Feb 2026,-0.076166,NA,NA,NA,NA,109.916828028345,2.97186274750317,NA,NA,NA,NA,NA,NA,0.91406,0.91171,123.862562518965,104.2087,2026-02,0
Mär 2026,-0.066425,NA,NA,NA,NA,NA,3.01141954881371,NA,NA,NA,NA,NA,NA,0.90912,0.91752,128.483837881911,104.2944,2026-03,0
Apr 2026,-0.046989,NA,NA,NA,NA,NA,3.01258207316953,NA,NA,NA,NA,NA,NA,0.92116,0.92225,129.892183996631,NA,2026-04,0
Mai 2026,-0.055974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91503,0.91206,130.48901410165,NA,2026-05,0
Jun 2026,-0.043903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92045,0.92218,NA,NA,2026-06,0
