structure,type,seas_adj,date,value
inv_constr,real,nasa,1992-07-01,14672.3425939627
inv_constr,real,nasa,1992-10-01,12933.7275532454
inv_constr,real,nasa,1993-01-01,12850.2253905635
inv_constr,real,nasa,1993-04-01,13948.2312304808
inv_constr,real,nasa,1993-07-01,14432.379490987
inv_constr,real,nasa,1993-10-01,13480.1143511285
inv_constr,real,nasa,1994-01-01,12670.6959145091
inv_constr,real,nasa,1994-04-01,15251.595037129
inv_constr,real,nasa,1994-07-01,16050.8902132149
inv_constr,real,nasa,1994-10-01,14597.4287590242
inv_constr,real,nasa,1995-01-01,12222.5318327169
inv_constr,real,nasa,1995-04-01,14677.0780598608
inv_constr,real,nasa,1995-07-01,15320.186092202901
inv_constr,real,nasa,1995-10-01,14239.5800040272
inv_constr,real,nasa,1996-01-01,11780.5247068513
inv_constr,real,nasa,1996-04-01,13990.681899054
inv_constr,real,nasa,1996-07-01,14326.5286330997
inv_constr,real,nasa,1996-10-01,12760.4213762593
inv_constr,real,nasa,1997-01-01,11365.1293715229
inv_constr,real,nasa,1997-04-01,13692.9207745295
inv_constr,real,nasa,1997-07-01,14100.7621110927
inv_constr,real,nasa,1997-10-01,12888.3747488305
inv_constr,real,nasa,1998-01-01,11486.1742567662
inv_constr,real,nasa,1998-04-01,13708.5338349909
inv_constr,real,nasa,1998-07-01,14445.2529773958
inv_constr,real,nasa,1998-10-01,12933.7746380463
inv_constr,real,nasa,1999-01-01,11095.9365262831
inv_constr,real,nasa,1999-04-01,12814.0803716985
inv_constr,real,nasa,1999-07-01,13120.7831217505
inv_constr,real,nasa,1999-10-01,13635.6086736389
inv_constr,real,nasa,2000-01-01,11573.8343018021
inv_constr,real,nasa,2000-04-01,13314.0178305136
inv_constr,real,nasa,2000-07-01,13431.4518498014
inv_constr,real,nasa,2000-10-01,13766.5944890606
inv_constr,real,nasa,2001-01-01,11390.8159581261
inv_constr,real,nasa,2001-04-01,12777.6958794266
inv_constr,real,nasa,2001-07-01,12953.2396263875
inv_constr,real,nasa,2001-10-01,13211.7132084236
inv_constr,real,nasa,2002-01-01,11386.3771794752
inv_constr,real,nasa,2002-04-01,13102.7516720449
inv_constr,real,nasa,2002-07-01,13200.702541759
inv_constr,real,nasa,2002-10-01,13711.4710440837
inv_constr,real,nasa,2003-01-01,11518.1295617568
inv_constr,real,nasa,2003-04-01,13212.1861554184
inv_constr,real,nasa,2003-07-01,13464.3621225154
inv_constr,real,nasa,2003-10-01,14140.7902595782
inv_constr,real,nasa,2004-01-01,11969.5435010037
inv_constr,real,nasa,2004-04-01,13646.1517154472
inv_constr,real,nasa,2004-07-01,14057.4381571693
inv_constr,real,nasa,2004-10-01,14736.0723731035
inv_constr,real,nasa,2005-01-01,12131.3144886219
inv_constr,real,nasa,2005-04-01,14353.9927269251
inv_constr,real,nasa,2005-07-01,14475.1600109335
inv_constr,real,nasa,2005-10-01,15360.3986964385
inv_constr,real,nasa,2006-01-01,12397.7434948513
inv_constr,real,nasa,2006-04-01,14088.1331058001
inv_constr,real,nasa,2006-07-01,14127.2182484867
inv_constr,real,nasa,2006-10-01,14911.7494054796
inv_constr,real,nasa,2007-01-01,12249.7237327458
inv_constr,real,nasa,2007-04-01,13560.8984870509
inv_constr,real,nasa,2007-07-01,13792.8601134242
inv_constr,real,nasa,2007-10-01,14667.1436944097
inv_constr,real,nasa,2008-01-01,12182.6875015014
inv_constr,real,nasa,2008-04-01,13613.4796718559
inv_constr,real,nasa,2008-07-01,13871.0937107828
inv_constr,real,nasa,2008-10-01,14626.6350650425
inv_constr,real,nasa,2009-01-01,12178.6711377913
inv_constr,real,nasa,2009-04-01,13944.3965298525
inv_constr,real,nasa,2009-07-01,14686.4721497647
inv_constr,real,nasa,2009-10-01,15101.1202658638
inv_constr,real,nasa,2010-01-01,12586.8494585837
inv_constr,real,nasa,2010-04-01,14613.6552653609
inv_constr,real,nasa,2010-07-01,14980.9369513368
inv_constr,real,nasa,2010-10-01,15700.183942821
inv_constr,real,nasa,2011-01-01,13165.684110919
inv_constr,real,nasa,2011-04-01,15044.8169457039
inv_constr,real,nasa,2011-07-01,15265.9306876067
inv_constr,real,nasa,2011-10-01,15883.8579935491
inv_constr,real,nasa,2012-01-01,13306.4823673682
inv_constr,real,nasa,2012-04-01,15471.56017395
inv_constr,real,nasa,2012-07-01,15779.8469205526
inv_constr,real,nasa,2012-10-01,16536.6789438234
inv_constr,real,nasa,2013-01-01,13824.1089178421
inv_constr,real,nasa,2013-04-01,15950.9978171869
inv_constr,real,nasa,2013-07-01,16184.4108140263
inv_constr,real,nasa,2013-10-01,17026.0068646825
inv_constr,real,nasa,2014-01-01,14656.2209394129
inv_constr,real,nasa,2014-04-01,16326.5823558033
inv_constr,real,nasa,2014-07-01,16673.3220454747
inv_constr,real,nasa,2014-10-01,17343.0865801459
inv_constr,real,nasa,2015-01-01,15033.6554352278
inv_constr,real,nasa,2015-04-01,16671.7418093893
inv_constr,real,nasa,2015-07-01,16868.0820142374
inv_constr,real,nasa,2015-10-01,17478.6815628821
inv_constr,real,nasa,2016-01-01,15013.9437820232
inv_constr,real,nasa,2016-04-01,16556.8749826815
inv_constr,real,nasa,2016-07-01,16918.6929745488
inv_constr,real,nasa,2016-10-01,17456.480150811
inv_constr,real,nasa,2017-01-01,15105.5633588586
inv_constr,real,nasa,2017-04-01,16801.4444336881
inv_constr,real,nasa,2017-07-01,17130.6723419988
inv_constr,real,nasa,2017-10-01,17881.5320668975
inv_constr,real,nasa,2018-01-01,15194.0436336011
inv_constr,real,nasa,2018-04-01,17050.9084128377
inv_constr,real,nasa,2018-07-01,17101.959435243
inv_constr,real,nasa,2018-10-01,17588.1302957715
inv_constr,real,nasa,2019-01-01,15109.8202436317
inv_constr,real,nasa,2019-04-01,16720.7861002898
inv_constr,real,nasa,2019-07-01,16921.9197115332
inv_constr,real,nasa,2019-10-01,17605.3641346849
inv_constr,real,nasa,2020-01-01,15319.084569435
inv_constr,real,nasa,2020-04-01,16168.6521607802
inv_constr,real,nasa,2020-07-01,16918.2795235097
inv_constr,real,nasa,2020-10-01,17266.9281769024
inv_constr,real,nasa,2021-01-01,14870.9812596065
inv_constr,real,nasa,2021-04-01,16187.5748952598
inv_constr,real,nasa,2021-07-01,16185.7670646968
inv_constr,real,nasa,2021-10-01,16409.4465019032
inv_constr,real,nasa,2022-01-01,13912.1131359021
inv_constr,real,nasa,2022-04-01,15208.8794948139
inv_constr,real,nasa,2022-07-01,14742.6647123375
inv_constr,real,nasa,2022-10-01,15420.4539662998
inv_constr,real,nasa,2023-01-01,13704.1454264109
inv_constr,real,nasa,2023-04-01,14808.1342465622
inv_constr,real,nasa,2023-07-01,14689.1090242361
inv_constr,real,nasa,2023-10-01,15222.6098910305
inv_constr,real,nasa,2024-01-01,13403.2107643877
inv_constr,real,nasa,2024-04-01,14532.9760577326
inv_constr,real,nasa,2024-07-01,14625.5498759713
inv_constr,real,nasa,2024-10-01,15047.2386101563
inv_constr,real,nasa,2025-01-01,13284.3453094422
inv_constr,real,nasa,2025-04-01,14343.6647140286
inv_constr,real,nasa,2025-07-01,14408.8850022108
inv_constr,real,nasa,2025-10-01,15413.7573785543
inv_constr,real,nasa,2026-01-01,13412.3204972793
inv_fixed,real,nasa,1980-01-01,11334.4330781013
inv_fixed,real,nasa,1980-04-01,11283.8415181676
inv_fixed,real,nasa,1980-07-01,11012.2786908832
inv_fixed,real,nasa,1980-10-01,11386.8660663223
inv_fixed,real,nasa,1981-01-01,11128.1561981935
inv_fixed,real,nasa,1981-04-01,11230.415032323
inv_fixed,real,nasa,1981-07-01,11246.7305403771
inv_fixed,real,nasa,1981-10-01,11110.0099351632
inv_fixed,real,nasa,1982-01-01,10590.6244257338
inv_fixed,real,nasa,1982-04-01,10888.2871037342
inv_fixed,real,nasa,1982-07-01,10461.4744337603
inv_fixed,real,nasa,1982-10-01,10645.3150747211
inv_fixed,real,nasa,1983-01-01,10751.1033855875
inv_fixed,real,nasa,1983-04-01,11218.5733153653
inv_fixed,real,nasa,1983-07-01,10557.2253199595
inv_fixed,real,nasa,1983-10-01,10971.6218837998
inv_fixed,real,nasa,1984-01-01,11341.7233935069
inv_fixed,real,nasa,1984-04-01,11276.8629250674
inv_fixed,real,nasa,1984-07-01,10977.1004347879
inv_fixed,real,nasa,1984-10-01,11362.0528247872
inv_fixed,real,nasa,1985-01-01,11577.0874076874
inv_fixed,real,nasa,1985-04-01,11967.6032424784
inv_fixed,real,nasa,1985-07-01,11526.250883457
inv_fixed,real,nasa,1985-10-01,12346.0339542219
inv_fixed,real,nasa,1986-01-01,12573.1469895255
inv_fixed,real,nasa,1986-04-01,13178.3009938976
inv_fixed,real,nasa,1986-07-01,13275.9521630666
inv_fixed,real,nasa,1986-10-01,13474.9270576732
inv_fixed,real,nasa,1987-01-01,13234.1088182262
inv_fixed,real,nasa,1987-04-01,13858.9918165966
inv_fixed,real,nasa,1987-07-01,13364.1641953016
inv_fixed,real,nasa,1987-10-01,14377.3880712415
inv_fixed,real,nasa,1988-01-01,14405.4687581522
inv_fixed,real,nasa,1988-04-01,15222.9602500696
inv_fixed,real,nasa,1988-07-01,14831.4917255429
inv_fixed,real,nasa,1988-10-01,15278.9548752787
inv_fixed,real,nasa,1989-01-01,15005.7643070354
inv_fixed,real,nasa,1989-04-01,15752.5161684315
inv_fixed,real,nasa,1989-07-01,14842.0673844082
inv_fixed,real,nasa,1989-10-01,15874.0444963821
inv_fixed,real,nasa,1990-01-01,16393.4074390395
inv_fixed,real,nasa,1990-04-01,16760.9895699637
inv_fixed,real,nasa,1990-07-01,16127.6362539286
inv_fixed,real,nasa,1990-10-01,16516.2081197233
inv_fixed,real,nasa,1991-01-01,16481.0208473674
inv_fixed,real,nasa,1991-04-01,17164.3121238894
inv_fixed,real,nasa,1991-07-01,15933.4326139038
inv_fixed,real,nasa,1991-10-01,15695.1489161671
inv_fixed,real,nasa,1992-01-01,14957.3295411021
inv_fixed,real,nasa,1992-04-01,14948.6537095018
inv_fixed,real,nasa,1992-07-01,13374.9298970933
inv_fixed,real,nasa,1992-10-01,13522.8828571139
inv_fixed,real,nasa,1993-01-01,13234.6890061729
inv_fixed,real,nasa,1993-04-01,13806.9910544659
inv_fixed,real,nasa,1993-07-01,13098.1135060091
inv_fixed,real,nasa,1993-10-01,13632.2325780538
inv_fixed,real,nasa,1994-01-01,13176.0529755542
inv_fixed,real,nasa,1994-04-01,13787.6148696752
inv_fixed,real,nasa,1994-07-01,13459.6682148831
inv_fixed,real,nasa,1994-10-01,14214.5888532919
inv_fixed,real,nasa,1995-01-01,15134.9551307076
inv_fixed,real,nasa,1995-04-01,15348.4188474786
inv_fixed,real,nasa,1995-07-01,14729.3541225706
inv_fixed,real,nasa,1995-10-01,15723.3224085608
inv_fixed,real,nasa,1996-01-01,15514.0565127422
inv_fixed,real,nasa,1996-04-01,15753.2511129669
inv_fixed,real,nasa,1996-07-01,15270.4672580213
inv_fixed,real,nasa,1996-10-01,15902.3999909461
inv_fixed,real,nasa,1997-01-01,15952.6828598879
inv_fixed,real,nasa,1997-04-01,16945.1705033657
inv_fixed,real,nasa,1997-07-01,16783.5877809844
inv_fixed,real,nasa,1997-10-01,17847.3368146199
inv_fixed,real,nasa,1998-01-01,18135.4148379425
inv_fixed,real,nasa,1998-04-01,19055.8942601224
inv_fixed,real,nasa,1998-07-01,18658.6373995613
inv_fixed,real,nasa,1998-10-01,20138.6683612901
inv_fixed,real,nasa,1999-01-01,19958.0597774658
inv_fixed,real,nasa,1999-04-01,19937.5818549148
inv_fixed,real,nasa,1999-07-01,19858.4835227017
inv_fixed,real,nasa,1999-10-01,20757.2120738487
inv_fixed,real,nasa,2000-01-01,20895.7012631501
inv_fixed,real,nasa,2000-04-01,21274.2443917945
inv_fixed,real,nasa,2000-07-01,20837.1663401399
inv_fixed,real,nasa,2000-10-01,22149.6282621272
inv_fixed,real,nasa,2001-01-01,21787.7001648202
inv_fixed,real,nasa,2001-04-01,21660.3777773359
inv_fixed,real,nasa,2001-07-01,20703.3762885037
inv_fixed,real,nasa,2001-10-01,20925.4849878813
inv_fixed,real,nasa,2002-01-01,21316.1815687023
inv_fixed,real,nasa,2002-04-01,21862.6658587112
inv_fixed,real,nasa,2002-07-01,21206.7063423687
inv_fixed,real,nasa,2002-10-01,21268.3938813584
inv_fixed,real,nasa,2003-01-01,20742.3389115253
inv_fixed,real,nasa,2003-04-01,20520.5395795235
inv_fixed,real,nasa,2003-07-01,20643.6593806008
inv_fixed,real,nasa,2003-10-01,22087.7415264777
inv_fixed,real,nasa,2004-01-01,21676.517661436
inv_fixed,real,nasa,2004-04-01,22441.9326959232
inv_fixed,real,nasa,2004-07-01,22480.5556468794
inv_fixed,real,nasa,2004-10-01,22801.8595685669
inv_fixed,real,nasa,2005-01-01,22437.4370101628
inv_fixed,real,nasa,2005-04-01,23256.8089705122
inv_fixed,real,nasa,2005-07-01,22720.9255435317
inv_fixed,real,nasa,2005-10-01,23865.6826495539
inv_fixed,real,nasa,2006-01-01,24210.4128604575
inv_fixed,real,nasa,2006-04-01,24626.2730619151
inv_fixed,real,nasa,2006-07-01,24269.3328975919
inv_fixed,real,nasa,2006-10-01,26428.1224909906
inv_fixed,real,nasa,2007-01-01,26263.9335259894
inv_fixed,real,nasa,2007-04-01,27654.7699737304
inv_fixed,real,nasa,2007-07-01,26693.7775461101
inv_fixed,real,nasa,2007-10-01,27833.7130475717
inv_fixed,real,nasa,2008-01-01,27027.2821712951
inv_fixed,real,nasa,2008-04-01,28507.1830709693
inv_fixed,real,nasa,2008-07-01,27141.212930211
inv_fixed,real,nasa,2008-10-01,26677.6223180495
inv_fixed,real,nasa,2009-01-01,24489.2502117936
inv_fixed,real,nasa,2009-04-01,24072.6702660891
inv_fixed,real,nasa,2009-07-01,23934.0912314033
inv_fixed,real,nasa,2009-10-01,24617.3589856131
inv_fixed,real,nasa,2010-01-01,24787.3827212117
inv_fixed,real,nasa,2010-04-01,25446.4940377601
inv_fixed,real,nasa,2010-07-01,24834.1269309899
inv_fixed,real,nasa,2010-10-01,25961.4387124586
inv_fixed,real,nasa,2011-01-01,25870.9129013565
inv_fixed,real,nasa,2011-04-01,25689.5950496275
inv_fixed,real,nasa,2011-07-01,25015.338891644
inv_fixed,real,nasa,2011-10-01,26470.2034394702
inv_fixed,real,nasa,2012-01-01,26847.8985603314
inv_fixed,real,nasa,2012-04-01,26788.8897303881
inv_fixed,real,nasa,2012-07-01,26260.2681454479
inv_fixed,real,nasa,2012-10-01,27882.4400572444
inv_fixed,real,nasa,2013-01-01,26858.9973611855
inv_fixed,real,nasa,2013-04-01,27307.1894913912
inv_fixed,real,nasa,2013-07-01,26141.700655136
inv_fixed,real,nasa,2013-10-01,27887.3459973553
inv_fixed,real,nasa,2014-01-01,27115.8026425731
inv_fixed,real,nasa,2014-04-01,27551.0585097575
inv_fixed,real,nasa,2014-07-01,27061.355229906
inv_fixed,real,nasa,2014-10-01,28947.2071296599
inv_fixed,real,nasa,2015-01-01,27591.7986100926
inv_fixed,real,nasa,2015-04-01,28612.2898243812
inv_fixed,real,nasa,2015-07-01,28128.6548265336
inv_fixed,real,nasa,2015-10-01,29644.2542880736
inv_fixed,real,nasa,2016-01-01,29318.8731510469
inv_fixed,real,nasa,2016-04-01,30065.5600929825
inv_fixed,real,nasa,2016-07-01,29059.9826084816
inv_fixed,real,nasa,2016-10-01,31095.550979766
inv_fixed,real,nasa,2017-01-01,30767.2090868297
inv_fixed,real,nasa,2017-04-01,31286.477588336
inv_fixed,real,nasa,2017-07-01,31167.3282028861
inv_fixed,real,nasa,2017-10-01,32975.5768742289
inv_fixed,real,nasa,2018-01-01,32904.736833006296
inv_fixed,real,nasa,2018-04-01,32437.8649994493
inv_fixed,real,nasa,2018-07-01,31015.0527652465
inv_fixed,real,nasa,2018-10-01,32474.3741542939
inv_fixed,real,nasa,2019-01-01,32163.9584186469
inv_fixed,real,nasa,2019-04-01,32011.185263482
inv_fixed,real,nasa,2019-07-01,31781.1675273737
inv_fixed,real,nasa,2019-10-01,35017.3251092035
inv_fixed,real,nasa,2020-01-01,33277.3918705575
inv_fixed,real,nasa,2020-04-01,29544.9109202104
inv_fixed,real,nasa,2020-07-01,32838.6343868697
inv_fixed,real,nasa,2020-10-01,34823.010118601
inv_fixed,real,nasa,2021-01-01,33292.9148966841
inv_fixed,real,nasa,2021-04-01,34800.9084204661
inv_fixed,real,nasa,2021-07-01,34289.2939765055
inv_fixed,real,nasa,2021-10-01,37105.4457859296
inv_fixed,real,nasa,2022-01-01,35281.4596052337
inv_fixed,real,nasa,2022-04-01,36113.8030603754
inv_fixed,real,nasa,2022-07-01,36687.1903440462
inv_fixed,real,nasa,2022-10-01,37909.3820376429
inv_fixed,real,nasa,2023-01-01,37837.1257698885
inv_fixed,real,nasa,2023-04-01,37589.0239008445
inv_fixed,real,nasa,2023-07-01,37471.3316670266
inv_fixed,real,nasa,2023-10-01,38683.8201380029
inv_fixed,real,nasa,2024-01-01,38003.6252906997
inv_fixed,real,nasa,2024-04-01,38506.3772753762
inv_fixed,real,nasa,2024-07-01,37672.886930549
inv_fixed,real,nasa,2024-10-01,39292.5564214038
inv_fixed,real,nasa,2025-01-01,38309.9518794994
inv_fixed,real,nasa,2025-04-01,37529.8267510353
inv_fixed,real,nasa,2025-07-01,37266.4592831757
inv_fixed,real,nasa,2025-10-01,39044.6623867309
inv_fixed,real,nasa,2026-01-01,37509.4665018156
exp,real,nasa,1980-01-01,26202.6887254273
exp,real,nasa,1980-04-01,26915.072190102
exp,real,nasa,1980-07-01,27966.5066823325
exp,real,nasa,1980-10-01,27608.6428370521
exp,real,nasa,1981-01-01,28801.4999826307
exp,real,nasa,1981-04-01,30146.4689131967
exp,real,nasa,1981-07-01,33584.344542885
exp,real,nasa,1981-10-01,32654.9488905241
exp,real,nasa,1982-01-01,31246.3167567691
exp,real,nasa,1982-04-01,30594.1921352144
exp,real,nasa,1982-07-01,30433.357937506
exp,real,nasa,1982-10-01,30434.0637618665
exp,real,nasa,1983-01-01,29628.9608324104
exp,real,nasa,1983-04-01,29392.2514039045
exp,real,nasa,1983-07-01,29957.1270943764
exp,real,nasa,1983-10-01,30307.3582103518
exp,real,nasa,1984-01-01,32428.2375220663
exp,real,nasa,1984-04-01,34661.0541876359
exp,real,nasa,1984-07-01,35802.1254457477
exp,real,nasa,1984-10-01,35174.849925381
exp,real,nasa,1985-01-01,36840.7810260033
exp,real,nasa,1985-04-01,36626.5626563843
exp,real,nasa,1985-07-01,36706.4425638635
exp,real,nasa,1985-10-01,38916.1094770696
exp,real,nasa,1986-01-01,38952.0453723557
exp,real,nasa,1986-04-01,40874.5166967801
exp,real,nasa,1986-07-01,36487.0623348294
exp,real,nasa,1986-10-01,35091.1764187974
exp,real,nasa,1987-01-01,35971.478130831
exp,real,nasa,1987-04-01,36011.5673456893
exp,real,nasa,1987-07-01,36719.4753921335
exp,real,nasa,1987-10-01,39080.6139800923
exp,real,nasa,1988-01-01,39420.3479423412
exp,real,nasa,1988-04-01,38196.9441982476
exp,real,nasa,1988-07-01,39700.2132895686
exp,real,nasa,1988-10-01,41771.2143972101
exp,real,nasa,1989-01-01,41509.3748019162
exp,real,nasa,1989-04-01,42804.3223904185
exp,real,nasa,1989-07-01,41575.5039917189
exp,real,nasa,1989-10-01,42411.2026553068
exp,real,nasa,1990-01-01,42825.4599679089
exp,real,nasa,1990-04-01,44693.0163207258
exp,real,nasa,1990-07-01,41526.9096080404
exp,real,nasa,1990-10-01,42618.855845224
exp,real,nasa,1991-01-01,43220.9347999704
exp,real,nasa,1991-04-01,41838.0674032083
exp,real,nasa,1991-07-01,41426.652201267
exp,real,nasa,1991-10-01,42446.6401632682
exp,real,nasa,1992-01-01,44035.6003012953
exp,real,nasa,1992-04-01,44481.5915550701
exp,real,nasa,1992-07-01,43153.6076542424
exp,real,nasa,1992-10-01,43946.3687622577
exp,real,nasa,1993-01-01,45102.9366631357
exp,real,nasa,1993-04-01,43669.7999944205
exp,real,nasa,1993-07-01,41715.1337920736
exp,real,nasa,1993-10-01,44021.3533890067
exp,real,nasa,1994-01-01,44260.4912180586
exp,real,nasa,1994-04-01,43308.2694051134
exp,real,nasa,1994-07-01,43165.2810727009
exp,real,nasa,1994-10-01,46146.5063624966
exp,real,nasa,1995-01-01,45590.4454061254
exp,real,nasa,1995-04-01,45493.4983601745
exp,real,nasa,1995-07-01,44868.8054966332
exp,real,nasa,1995-10-01,45917.5745707749
exp,real,nasa,1996-01-01,47519.9148940384
exp,real,nasa,1996-04-01,45984.5701227374
exp,real,nasa,1996-07-01,46481.8902184429
exp,real,nasa,1996-10-01,48387.0306555358
exp,real,nasa,1997-01-01,50904.5913275605
exp,real,nasa,1997-04-01,54699.3339383168
exp,real,nasa,1997-07-01,53908.7289532446
exp,real,nasa,1997-10-01,57370.8128343293
exp,real,nasa,1998-01-01,54982.4421630164
exp,real,nasa,1998-04-01,56925.6323976707
exp,real,nasa,1998-07-01,54692.1607077258
exp,real,nasa,1998-10-01,55482.4796463417
exp,real,nasa,1999-01-01,54640.2761938531
exp,real,nasa,1999-04-01,56948.2728392534
exp,real,nasa,1999-07-01,58515.9201620343
exp,real,nasa,1999-10-01,60184.4565856214
exp,real,nasa,2000-01-01,61974.3535885214
exp,real,nasa,2000-04-01,65786.1903021128
exp,real,nasa,2000-07-01,64006.6703078184
exp,real,nasa,2000-10-01,66790.8542431829
exp,real,nasa,2001-01-01,66873.1235951184
exp,real,nasa,2001-04-01,64681.6279615759
exp,real,nasa,2001-07-01,62119.4838257721
exp,real,nasa,2001-10-01,64673.0100716797
exp,real,nasa,2002-01-01,62280.3214422242
exp,real,nasa,2002-04-01,64619.6711526626
exp,real,nasa,2002-07-01,63440.0377541221
exp,real,nasa,2002-10-01,62962.4592612302
exp,real,nasa,2003-01-01,60797.6520476178
exp,real,nasa,2003-04-01,62299.257708233
exp,real,nasa,2003-07-01,62167.7203263703
exp,real,nasa,2003-10-01,64346.0172423039
exp,real,nasa,2004-01-01,67036.105346867
exp,real,nasa,2004-04-01,69780.1248421296
exp,real,nasa,2004-07-01,67646.4630791499
exp,real,nasa,2004-10-01,69497.3325523797
exp,real,nasa,2005-01-01,71589.5702541632
exp,real,nasa,2005-04-01,74210.2119334713
exp,real,nasa,2005-07-01,71415.583637338
exp,real,nasa,2005-10-01,73861.9311918259
exp,real,nasa,2006-01-01,75790.0876869492
exp,real,nasa,2006-04-01,75900.8841942986
exp,real,nasa,2006-07-01,76862.5515229339
exp,real,nasa,2006-10-01,82250.7482231519
exp,real,nasa,2007-01-01,82803.7858453987
exp,real,nasa,2007-04-01,87673.7644877677
exp,real,nasa,2007-07-01,90820.10377488
exp,real,nasa,2007-10-01,84859.7019182162
exp,real,nasa,2008-01-01,87668.1213136358
exp,real,nasa,2008-04-01,93966.9585498797
exp,real,nasa,2008-07-01,95084.7151329362
exp,real,nasa,2008-10-01,84350.2651883418
exp,real,nasa,2009-01-01,78104.7034957783
exp,real,nasa,2009-04-01,81848.4318664806
exp,real,nasa,2009-07-01,84046.998323861
exp,real,nasa,2009-10-01,87175.2323247807
exp,real,nasa,2010-01-01,91830.0334547095
exp,real,nasa,2010-04-01,91368.5165754608
exp,real,nasa,2010-07-01,91016.953855149
exp,real,nasa,2010-10-01,98512.636496746
exp,real,nasa,2011-01-01,102860.533119578
exp,real,nasa,2011-04-01,98260.4371731166
exp,real,nasa,2011-07-01,92511.9234752296
exp,real,nasa,2011-10-01,94450.07628421
exp,real,nasa,2012-01-01,95078.7052731396
exp,real,nasa,2012-04-01,95898.0177834704
exp,real,nasa,2012-07-01,99110.069977659
exp,real,nasa,2012-10-01,98422.5486408101
exp,real,nasa,2013-01-01,100333.237447938
exp,real,nasa,2013-04-01,126627.980126722
exp,real,nasa,2013-07-01,110501.153631947
exp,real,nasa,2013-10-01,107497.32793445
exp,real,nasa,2014-01-01,107580.611662693
exp,real,nasa,2014-04-01,100971.541490241
exp,real,nasa,2014-07-01,101645.277729706
exp,real,nasa,2014-10-01,112311.896542653
exp,real,nasa,2015-01-01,107354.482825074
exp,real,nasa,2015-04-01,104441.466587354
exp,real,nasa,2015-07-01,111236.359627979
exp,real,nasa,2015-10-01,116202.0960963
exp,real,nasa,2016-01-01,108005.499682058
exp,real,nasa,2016-04-01,117286.851094359
exp,real,nasa,2016-07-01,114419.415394438
exp,real,nasa,2016-10-01,123144.484300761
exp,real,nasa,2017-01-01,109905.625781529
exp,real,nasa,2017-04-01,116785.571199173
exp,real,nasa,2017-07-01,115733.805923012
exp,real,nasa,2017-10-01,121003.422284757
exp,real,nasa,2018-01-01,119089.937948527
exp,real,nasa,2018-04-01,119759.827625605
exp,real,nasa,2018-07-01,118616.834022681
exp,real,nasa,2018-10-01,119112.676652973
exp,real,nasa,2019-01-01,115037.005588266
exp,real,nasa,2019-04-01,118891.420278357
exp,real,nasa,2019-07-01,121645.886824714
exp,real,nasa,2019-10-01,120086.116176984
exp,real,nasa,2020-01-01,113382.826598016
exp,real,nasa,2020-04-01,110453.891705183
exp,real,nasa,2020-07-01,114291.368003987
exp,real,nasa,2020-10-01,115246.930273214
exp,real,nasa,2021-01-01,123089.604674892
exp,real,nasa,2021-04-01,124998.027814504
exp,real,nasa,2021-07-01,128113.038839554
exp,real,nasa,2021-10-01,135109.186593398
exp,real,nasa,2022-01-01,138970.762953742
exp,real,nasa,2022-04-01,123850.011883079
exp,real,nasa,2022-07-01,141660.289899896
exp,real,nasa,2022-10-01,143006.74837623
exp,real,nasa,2023-01-01,139200.474458841
exp,real,nasa,2023-04-01,134910.751301192
exp,real,nasa,2023-07-01,128796.525507482
exp,real,nasa,2023-10-01,133012.157650332
exp,real,nasa,2024-01-01,139989.325674275
exp,real,nasa,2024-04-01,135610.033597304
exp,real,nasa,2024-07-01,128071.692672101
exp,real,nasa,2024-10-01,136734.627080191
exp,real,nasa,2025-01-01,156338.367482596
exp,real,nasa,2025-04-01,137709.263828472
exp,real,nasa,2025-07-01,137263.293676865
exp,real,nasa,2025-10-01,142722.22955164
exp,real,nasa,2026-01-01,141348.63271008
exp_good,real,nasa,1980-01-01,17667.7391511658
exp_good,real,nasa,1980-04-01,18047.7601254173
exp_good,real,nasa,1980-07-01,18069.7410971091
exp_good,real,nasa,1980-10-01,18980.1408436296
exp_good,real,nasa,1981-01-01,19418.1170573571
exp_good,real,nasa,1981-04-01,20421.7158736837
exp_good,real,nasa,1981-07-01,22650.9260561525
exp_good,real,nasa,1981-10-01,23030.3854959264
exp_good,real,nasa,1982-01-01,21311.3273643775
exp_good,real,nasa,1982-04-01,20764.7381147039
exp_good,real,nasa,1982-07-01,19796.0214500846
exp_good,real,nasa,1982-10-01,21004.0089179381
exp_good,real,nasa,1983-01-01,19448.6257834595
exp_good,real,nasa,1983-04-01,19179.8828887576
exp_good,real,nasa,1983-07-01,18960.3954192069
exp_good,real,nasa,1983-10-01,20534.0799058245
exp_good,real,nasa,1984-01-01,21533.7008543655
exp_good,real,nasa,1984-04-01,23485.8533702063
exp_good,real,nasa,1984-07-01,23738.8820439466
exp_good,real,nasa,1984-10-01,24299.1605180886
exp_good,real,nasa,1985-01-01,24668.7488516006
exp_good,real,nasa,1985-04-01,24606.1338686553
exp_good,real,nasa,1985-07-01,24013.2890762624
exp_good,real,nasa,1985-10-01,26934.7899292996
exp_good,real,nasa,1986-01-01,26376.5877711801
exp_good,real,nasa,1986-04-01,28575.6954327154
exp_good,real,nasa,1986-07-01,24181.6016850713
exp_good,real,nasa,1986-10-01,23937.026973017
exp_good,real,nasa,1987-01-01,23766.1896063597
exp_good,real,nasa,1987-04-01,23964.7106142619
exp_good,real,nasa,1987-07-01,23457.7645672046
